date,PREC_DAILY,WTEQ_DAILY
1980-10-01,0.0,0.0
1980-10-02,0.0,0.0
1980-10-03,0.0,0.0
1980-10-04,0.0,0.0
1980-10-05,0.0,0.0
1980-10-06,0.0,0.0
1980-10-07,0.0,0.0
1980-10-08,0.0,0.0
1980-10-09,0.0,0.0
1980-10-10,0.0,0.1
1980-10-11,0.0,0.1
1980-10-12,0.0,0.1
1980-10-13,0.2,0.1
1980-10-14,0.2,0.2
1980-10-15,0.4,0.2
1980-10-16,0.5,0.3
1980-10-17,0.7,0.3
1980-10-18,0.7,0.3
1980-10-19,0.7,0.3
1980-10-20,0.7,0.2
1980-10-21,1.0,0.2
1980-10-22,1.1,0.2
1980-10-23,1.1,0.2
1980-10-24,1.1,0.2
1980-10-25,1.3,0.6
1980-10-26,1.5,0.6
1980-10-27,1.6,0.6
1980-10-28,1.6,0.6
1980-10-29,1.7,0.6
1980-10-30,1.7,0.6
1980-10-31,1.7,0.6
1980-11-01,1.7,0.6
1980-11-02,1.7,0.6
1980-11-03,1.7,0.2
1980-11-04,1.7,0.2
1980-11-05,1.7,0.2
1980-11-06,1.8,0.2
1980-11-07,3.3,0.2
1980-11-08,3.6,0.2
1980-11-09,3.7,0.2
1980-11-10,3.7,0.3
1980-11-11,3.7,0.3
1980-11-12,3.8,0.3
1980-11-13,3.9,0.4
1980-11-14,3.9,0.6
1980-11-15,3.9,0.8
1980-11-16,3.9,1.0
1980-11-17,4.0,1.0
1980-11-18,4.0,1.0
1980-11-19,4.0,1.0
1980-11-20,4.0,1.3
1980-11-21,4.1,1.3
1980-11-22,4.3,1.3
1980-11-23,4.3,1.3
1980-11-24,4.3,1.3
1980-11-25,4.3,1.3
1980-11-26,4.3,1.3
1980-11-27,4.4,1.5
1980-11-28,4.4,1.5
1980-11-29,4.4,1.5
1980-11-30,4.4,1.5
1980-12-01,4.7,2.6
1980-12-02,5.6,2.8
1980-12-03,5.9,2.9
1980-12-04,6.0,2.9
1980-12-05,6.1,2.9
1980-12-06,6.1,2.9
1980-12-07,6.1,2.9
1980-12-08,6.1,2.9
1980-12-09,6.2,3.2
1980-12-10,6.3,3.4
1980-12-11,6.3,3.4
1980-12-12,6.4,3.4
