date,PREC_DAILY,WTEQ_DAILY
1980-10-01,0.0,0.0
1980-10-02,0.0,0.0
1980-10-03,0.0,0.0
1980-10-04,0.0,0.0
1980-10-05,0.0,0.0
1980-10-06,0.0,0.0
1980-10-07,0.0,0.0
1980-10-08,0.0,0.0
1980-10-09,0.0,0.0
1980-10-10,0.0,0.0
1980-10-11,0.0,0.0
1980-10-12,0.1,0.0
1980-10-13,0.1,0.0
1980-10-14,0.8,0.6
1980-10-15,2.3,1.9
1980-10-16,2.4,2.0
1980-10-17,2.4,2.0
1980-10-18,2.4,2.0
1980-10-19,2.4,2.0
1980-10-20,2.4,2.0
1980-10-21,2.5,2.0
1980-10-22,2.6,2.0
1980-10-23,2.7,2.1
1980-10-24,2.7,2.1
1980-10-25,2.7,2.1
1980-10-26,2.9,2.3
1980-10-27,3.0,2.3
1980-10-28,3.0,2.3
1980-10-29,3.0,2.3
1980-10-30,3.0,2.3
1980-10-31,3.0,2.3
1980-11-01,3.0,2.4
1980-11-02,3.0,2.4
1980-11-03,3.0,2.4
1980-11-04,3.0,2.4
1980-11-05,3.0,2.4
1980-11-06,3.3,2.4
1980-11-07,4.1,2.4
1980-11-08,4.3,2.4
1980-11-09,4.3,2.4
1980-11-10,4.3,2.8
1980-11-11,4.8,3.0
1980-11-12,4.9,3.0
1980-11-13,5.1,3.0
1980-11-14,5.1,3.3
1980-11-15,5.1,3.8
1980-11-16,5.1,4.1
1980-11-17,5.1,4.2
1980-11-18,5.1,4.2
1980-11-19,5.1,4.2
1980-11-20,5.1,4.5
1980-11-21,5.1,4.6
1980-11-22,5.1,4.6
1980-11-23,5.1,4.8
1980-11-24,5.1,5.0
1980-11-25,5.1,5.0
1980-11-26,5.1,5.0
1980-11-27,5.1,5.0
1980-11-28,5.1,5.0
1980-11-29,5.1,5.0
1980-11-30,5.2,5.0
1980-12-01,5.3,5.1
1980-12-02,5.8,5.7
1980-12-03,5.9,5.7
1980-12-04,6.2,5.7
1980-12-05,6.2,5.7
1980-12-06,6.3,5.7
1980-12-07,6.3,5.7
1980-12-08,6.3,6.1
1980-12-09,6.3,6.1
1980-12-10,6.3,6.1
1980-12-11,6.3,6.1
1980-12-12,6.3,6.1
