date,PREC_DAILY,WTEQ_DAILY
1980-10-01,0.0,0.0
1980-10-02,0.0,0.0
1980-10-03,0.0,0.0
1980-10-04,0.0,0.0
1980-10-05,0.0,0.0
1980-10-06,0.0,0.0
1980-10-07,0.0,0.0
1980-10-08,0.0,0.0
1980-10-09,0.0,0.0
1980-10-10,0.0,0.0
1980-10-11,0.0,0.0
1980-10-12,0.1,0.0
1980-10-13,0.4,0.0
1980-10-14,0.6,0.3
1980-10-15,0.7,0.3
1980-10-16,0.8,0.3
1980-10-17,0.8,0.2
1980-10-18,0.8,0.1
1980-10-19,0.8,0.0
1980-10-20,0.8,0.0
1980-10-21,0.9,0.0
1980-10-22,1.1,0.0
1980-10-23,1.3,0.0
1980-10-24,1.3,0.2
1980-10-25,1.3,0.3
1980-10-26,1.3,0.3
1980-10-27,1.3,0.3
1980-10-28,1.3,0.3
1980-10-29,1.3,0.3
1980-10-30,1.3,0.3
1980-10-31,1.3,0.1
1980-11-01,1.3,0.0
1980-11-02,1.3,0.0
1980-11-03,1.3,0.0
1980-11-04,1.3,0.0
1980-11-05,1.3,0.0
1980-11-06,1.3,0.0
1980-11-07,2.1,0.0
1980-11-08,2.2,0.0
1980-11-09,2.3,0.0
1980-11-10,2.3,0.0
1980-11-11,2.4,0.2
1980-11-12,2.6,0.2
1980-11-13,3.3,0.2
1980-11-14,3.5,0.2
1980-11-15,3.5,0.2
1980-11-16,3.5,0.3
1980-11-17,3.5,0.3
1980-11-18,3.5,0.3
1980-11-19,3.5,0.3
1980-11-20,3.5,0.4
1980-11-21,3.5,0.4
1980-11-22,3.5,0.4
1980-11-23,3.5,0.4
1980-11-24,3.5,0.6
1980-11-25,4.0,0.6
1980-11-26,4.0,0.6
1980-11-27,4.0,0.6
1980-11-28,4.0,0.6
1980-11-29,4.0,0.6
1980-11-30,4.0,0.6
1980-12-01,4.0,1.1
1980-12-02,4.0,1.1
1980-12-03,4.0,1.1
1980-12-04,4.0,1.1
1980-12-05,5.0,1.1
1980-12-06,5.0,1.1
1980-12-07,5.0,1.1
1980-12-08,5.0,1.1
1980-12-09,5.0,1.1
1980-12-10,5.0,1.1
1980-12-11,5.0,1.1
1980-12-12,5.0,1.1
