date,PREC_DAILY,WTEQ_DAILY
1980-10-01,0.0,0.0
1980-10-02,0.0,0.0
1980-10-03,0.0,0.0
1980-10-04,0.0,0.0
1980-10-05,0.0,0.0
1980-10-06,0.0,0.0
1980-10-07,0.0,0.0
1980-10-08,0.0,0.0
1980-10-09,0.1,0.0
1980-10-10,0.1,0.0
1980-10-11,0.1,0.0
1980-10-12,0.1,0.0
1980-10-13,0.4,0.3
1980-10-14,0.9,0.8
1980-10-15,1.6,1.3
1980-10-16,1.6,1.3
1980-10-17,1.6,1.3
1980-10-18,1.6,1.3
1980-10-19,1.6,1.1
1980-10-20,1.6,1.1
1980-10-21,1.7,1.1
1980-10-22,1.8,1.1
1980-10-23,1.8,1.1
1980-10-24,1.8,1.1
1980-10-25,1.8,1.1
1980-10-26,2.0,1.3
1980-10-27,2.0,1.3
1980-10-28,2.0,1.3
1980-10-29,2.0,1.1
1980-10-30,2.0,1.1
1980-10-31,2.0,1.1
1980-11-01,2.0,1.1
1980-11-02,2.0,1.1
1980-11-03,2.0,0.9
1980-11-04,2.0,0.5
1980-11-05,2.0,0.0
1980-11-06,2.5,0.0
1980-11-07,3.3,0.3
1980-11-08,3.6,0.5
1980-11-09,3.6,0.5
1980-11-10,3.7,0.6
1980-11-11,3.7,0.6
1980-11-12,3.8,0.6
1980-11-13,3.9,0.6
1980-11-14,4.1,0.6
1980-11-15,4.1,0.6
1980-11-16,4.1,0.6
1980-11-17,4.1,0.6
1980-11-18,4.1,0.6
1980-11-19,4.1,0.6
1980-11-20,4.1,0.6
1980-11-21,4.1,0.7
1980-11-22,4.2,0.7
1980-11-23,4.3,0.7
1980-11-24,4.3,0.7
1980-11-25,4.3,0.7
1980-11-26,4.4,0.7
1980-11-27,4.4,0.7
1980-11-28,4.5,0.7
1980-11-29,4.6,1.1
1980-11-30,4.9,1.1
1980-12-01,5.0,1.1
1980-12-02,5.8,2.1
1980-12-03,5.9,2.2
1980-12-04,6.0,2.2
1980-12-05,6.1,2.2
1980-12-06,6.2,2.2
1980-12-07,6.2,2.2
1980-12-08,6.2,2.2
1980-12-09,6.2,2.2
1980-12-10,6.3,2.5
1980-12-11,6.3,2.5
1980-12-12,6.3,2.5
